account,protested,year,Neighborhood_Code,neighborhood,neighborhood_group,map_facet,street_address,zipcode,market_value,prior_market_value,change_in_market_value,pct_change_in_market_value
931970000179,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 BURGOYNE RD,77042,722573.0,636000.0,81641.0,0.12836635220125792
931970000180,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 BURGOYNE RD,77042,584780.0,595831.0,-11051.0,-0.018547205499546027
931970000181,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 BURGOYNE RD,77042,695758.0,655991.0,28888.0,0.04403718953461255
931970000182,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10051 MEADOW LAKE LN,77042,501783.0,510364.0,7602.0,0.01489525123245361
931970000183,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 MEADOW LAKE LN,77042,628170.0,616745.0,6648.0,0.010779171294457157
931970000184,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 MEADOW LAKE LN,77042,682597.0,626000.0,51820.0,0.08277955271565496
931970000185,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 MEADOW LAKE LN,77042,499592.0,509621.0,-14806.0,-0.029052962888106992
931970000186,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 MEADOW LAKE LN,77042,532252.0,539635.0,-12315.0,-0.02282098084816586
931970000187,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 MEADOW LAKE LN,77042,529744.0,543397.0,3690.0,0.0067906153328045615
931970000188,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 MEADOW LAKE LN,77042,530011.0,539510.0,-14276.0,-0.026461047987989095
931970000189,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 MEADOW LAKE LN,77042,552683.0,556942.0,-4259.0,-0.007647115857665643
931970000190,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 MEADOW LAKE LN,77042,506145.0,507400.0,891.0,0.0017560110366574566
931970000191,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 MEADOW LAKE LN,77042,486424.0,520419.0,-33995.0,-0.06532236524800206
931970000192,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 MEADOW LAKE LN,77042,527866.0,515735.0,7354.0,0.014259261054611283
931970000193,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 MEADOW LAKE LN,77042,462226.0,491470.0,-29244.0,-0.05950312328321161
931970000194,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 MEADOW LAKE LN,77042,603235.0,597013.0,6222.0,0.010421883610574723
931980000195,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,2623 BRIARPARK DR,77042,1035655.0,923703.0,94795.0,0.10262497794204406
931980000196,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,2619 BRIARPARK DR,77042,544234.0,477000.0,67234.0,0.14095178197064984
931980000197,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,2615 BRIARPARK DR,77042,465000.0,500000.0,-35000.0,-0.06999999999999995
931980000198,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,2611 BRIARPARK DR,77042,718492.0,587733.0,140655.0,0.23931785351511659
931980000199,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,2607 BRIARPARK DR,77042,514874.0,539889.0,-25015.0,-0.04633359820259353
931980000200,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,2603 BRIARPARK DR,77042,482428.0,489960.0,5678.0,0.011588701118458555
931980000201,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956D,2515 BRIARPARK DR,77042,611336.0,605088.0,6248.0,0.010325770796975053
931980000202,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2511 BRIARPARK DR,77042,637081.0,534738.0,92405.0,0.1728042518018169
931980000203,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2507 BRIARPARK DR,77042,502975.0,433250.0,86033.0,0.1985758799769186
931980000204,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2503 BRIARPARK DR,77042,594871.0,586536.0,8335.0,0.014210551441002695
931980000205,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2415 BRIARPARK DR,77042,549631.0,563034.0,-18471.0,-0.032806189324268153
931980000206,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2411 BRIARPARK DR,77042,525799.0,537796.0,-16929.0,-0.03147847882840338
931980000207,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2407 BRIARPARK DR,77042,601474.0,572527.0,24015.0,0.04194562003189373
931980000208,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2403 BRIARPARK DR,77042,563214.0,568262.0,-9564.0,-0.016830264913015425
931980000209,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2315 BRIARPARK DR,77042,1380000.0,1180000.0,200000.0,0.1694915254237288
931980000210,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2311 BRIARPARK DR,77042,704290.0,600000.0,99358.0,0.16559666666666661
931980000211,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2307 BRIARPARK DR,77042,534365.0,543533.0,-14100.0,-0.025941387183482933
931980000212,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2303 BRIARPARK DR,77042,679004.0,565000.0,108936.0,0.19280707964601773
931980000213,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2215 BRIARPARK DR,77042,509000.0,590881.0,-81881.0,-0.13857443376923606
931980000214,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2211 BRIARPARK DR,77042,503947.0,575000.0,-71053.0,-0.12357043478260865
931980000215,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2207 BRIARPARK DR,77042,615322.0,632382.0,-27713.0,-0.0438231954736219
931980000216,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2203 BRIARPARK DR,77042,624000.0,678852.0,-54852.0,-0.08080111718018068
931980000217,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2115 BRIARPARK DR,77042,517611.0,415000.0,88230.0,0.21260240963855415
931980000218,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2111 BRIARPARK DR,77042,512251.0,511240.0,1011.0,0.0019775447930521217
931980000219,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2107 BRIARPARK DR,77042,617890.0,630790.0,-12900.0,-0.02045054614055386
931980000220,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,2103 BRIARPARK DR,77042,736203.0,753029.0,-21250.0,-0.028219364725661333
931980000221,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 MEADOW LAKE LN,77042,789573.0,780000.0,9573.0,0.012273076923076998
931980000222,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 MEADOW LAKE LN,77042,755966.0,706027.0,38421.0,0.05441859872214527
931980000223,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 MEADOW LAKE LN,77042,668697.0,515514.0,148406.0,0.2878796696113006
931980000224,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 MEADOW LAKE LN,77042,679092.0,634851.0,34007.0,0.053566899949752056
931980000225,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 MEADOW LAKE LN,77042,524201.0,535973.0,-17168.0,-0.03203146427152115
931980000226,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 MEADOW LAKE LN,77042,508982.0,467368.0,36578.0,0.07826380924667498
931980000227,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 MEADOW LAKE LN,77042,613722.0,607168.0,1488.0,0.002450722040687303
931980000228,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 MEADOW LAKE LN,77042,579057.0,547471.0,26809.0,0.04896880382705193
931980000229,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 MEADOW LAKE LN,77042,620203.0,607648.0,12555.0,0.020661633050713668
931980000230,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 MEADOW LAKE LN,77042,851296.0,670531.0,176767.0,0.2636224126848721
931980000231,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 MEADOW LAKE LN,77042,493679.0,544321.0,-50642.0,-0.0930370130860283
931980000232,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 MEADOW LAKE LN,77042,728883.0,691237.0,32869.0,0.04755098468397967
931980000233,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 MEADOW LAKE LN,77042,519809.0,531262.0,-16230.0,-0.03054989816700615
931980000234,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10054 MEADOW LAKE LN,77042,1241355.0,1137000.0,104355.0,0.0917810026385224
931980000235,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10055 OLYMPIA DR,77042,644172.0,589338.0,54834.0,0.09304338087820563
931980000236,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10051 OLYMPIA DR,77042,614703.0,571825.0,32643.0,0.05708564683251005
931980000237,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 OLYMPIA DR,77042,498664.0,509318.0,1934.0,0.0037972347335064605
931980000238,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 OLYMPIA DR,77042,737634.0,575000.0,153626.0,0.26717565217391304
931980000239,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 OLYMPIA DR,77042,537088.0,549261.0,-17334.0,-0.03155876714348915
931980000240,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 OLYMPIA DR,77042,541995.0,552187.0,-10192.0,-0.018457515298259453
931980000241,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 OLYMPIA DR,77042,636611.0,629466.0,7145.0,0.011350891072750446
931980000242,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 OLYMPIA DR,77042,612277.0,605830.0,6447.0,0.010641599128468293
931980000243,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 OLYMPIA DR,77042,482218.0,489990.0,12578.0,0.02566991163084964
931980000244,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 OLYMPIA DR,77042,702036.0,659910.0,37058.0,0.056156142504280915
931980000245,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 OLYMPIA DR,77042,815350.0,693931.0,116508.0,0.16789565533172612
931980000246,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 OLYMPIA DR,77042,567563.0,525000.0,42563.0,0.081072380952381
931980000247,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 OLYMPIA DR,77042,602380.0,566448.0,25647.0,0.04527688331497326
931980000248,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 OLYMPIA DR,77042,726852.0,738459.0,-20124.0,-0.027251343676493844
931980000249,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1915 BRIARPARK DR,77042,704621.0,718758.0,-17836.0,-0.024815028145773632
931980000250,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1911 BRIARPARK DR,77042,871586.0,726899.0,139203.0,0.19150253336433254
931980000251,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1907 BRIARPARK DR,77042,693491.0,600000.0,88559.0,0.14759833333333328
931980000252,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1903 BRIARPARK DR,77042,,950000.0,,
931980000253,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1815 BRIARPARK DR,77042,549479.0,559023.0,-14476.0,-0.025895177837047867
931980000254,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1811 BRIARPARK DR,77042,544784.0,540248.0,-532.0,-0.0009847329374657043
931980000255,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1807 BRIARPARK DR,77042,549952.0,562228.0,-17053.0,-0.030331111221781892
931980000256,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1803 BRIARPARK DR,77042,755000.0,639293.0,115707.0,0.18099212724056102
931980000257,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1715 BRIARPARK DR,77042,574245.0,588511.0,-14266.0,-0.02424083831907986
931980000258,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1711 BRIARPARK DR,77042,634004.0,601155.0,28072.0,0.046696775374071686
931980000259,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1707 BRIARPARK DR,77042,552386.0,554000.0,-13400.0,-0.024187725631768964
931980000260,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1703 BRIARPARK DR,77042,685079.0,599000.0,86079.0,0.14370450751252095
931980000261,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1615 BRIARPARK DR,77042,553555.0,566265.0,-18672.0,-0.03297396095467675
931980000262,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1611 BRIARPARK DR,77042,715708.0,667772.0,42868.0,0.06419556375529378
931980000263,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1607 BRIARPARK DR,77042,674952.0,662340.0,7835.0,0.011829271975118516
931980000264,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1603 BRIARPARK DR,77042,507155.0,514076.0,-11698.0,-0.022755390253581198
931980000265,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1511 BRIARPARK DR,77042,784253.0,710845.0,68631.0,0.09654847399925437
931980000266,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1507 BRIARPARK DR,77042,599614.0,525500.0,69182.0,0.1316498572787821
931980000267,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,1503 BRIARPARK DR,77042,572730.0,592080.0,-20930.0,-0.03534995270909336
931990000268,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 OLYMPIA DR,77042,504419.0,578000.0,-73581.0,-0.12730276816608999
931990000269,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 OLYMPIA DR,77042,656095.0,645548.0,5709.0,0.008843649116719421
931990000270,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 OLYMPIA DR,77042,745761.0,637090.0,103466.0,0.1624040559418607
931990000271,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 OLYMPIA DR,77042,674736.0,641000.0,33736.0,0.05263026521060832
931990000272,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 OLYMPIA DR,77042,642244.0,563538.0,78706.0,0.1396640510489089
931990000273,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 OLYMPIA DR,77042,628122.0,615000.0,13122.0,0.02133658536585359
931990000274,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 OLYMPIA DR,77042,707056.0,658092.0,48124.0,0.07312655373412835
931990000275,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 OLYMPIA DR,77042,657082.0,648724.0,8358.0,0.012883753337320725
931990000276,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 OLYMPIA DR,77042,721920.0,632000.0,89920.0,0.14227848101265828
931990000277,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 OLYMPIA DR,77042,701625.0,692454.0,1273.0,0.001838389264846363
931990000278,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 OLYMPIA DR,77042,538221.0,550077.0,-16924.0,-0.030766601766661794
931990000279,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10050 OLYMPIA DR,77042,657462.0,654000.0,3462.0,0.005293577981651421
931990000280,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 CHEVY CHASE DR,77042,702078.0,659200.0,42878.0,0.0650455097087379
931990000281,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 CHEVY CHASE DR,77042,1320006.0,1227405.0,76816.0,0.06258406964286434
931990000282,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 CHEVY CHASE DR,77042,521257.0,545857.0,-24600.0,-0.0450667482509155
931990000283,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 CHEVY CHASE DR,77042,507242.0,517946.0,7100.0,0.013707992725110252
931990000284,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 CHEVY CHASE DR,77042,1100800.0,1020000.0,80800.0,0.0792156862745097
931990000285,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 CHEVY CHASE DR,77042,548806.0,560454.0,-16716.0,-0.02982581978181975
931990000286,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 CHEVY CHASE DR,77042,616626.0,632212.0,-15586.0,-0.02465312268669373
931990000287,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 CHEVY CHASE DR,77042,1425000.0,1300000.0,125000.0,0.09615384615384626
931990000288,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 CHEVY CHASE DR,77042,1243702.0,1191000.0,52702.0,0.044250209907640725
931990000289,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 CHEVY CHASE DR,77042,597243.0,572000.0,25243.0,0.04413111888111887
931990000290,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 CHEVY CHASE DR,77042,614011.0,588722.0,25289.0,0.04295575840549537
931990000291,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 CHEVY CHASE DR,77042,654256.0,613295.0,40961.0,0.06678841340627262
932000000292,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 CHEVY CHASE DR,77042,554794.0,567051.0,-17034.0,-0.030039626065380354
932000000293,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 CHEVY CHASE DR,77042,635430.0,575000.0,57070.0,0.09925217391304342
932000000294,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 CHEVY CHASE DR,77042,1459948.0,1289870.0,131767.0,0.10215525595602659
932000000295,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 CHEVY CHASE DR,77042,526245.0,536979.0,-10734.0,-0.01998960853217724
932000000296,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 CHEVY CHASE DR,77042,642520.0,656363.0,-13843.0,-0.021090463661114334
932000000297,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 CHEVY CHASE DR,77042,617226.0,611529.0,10284.0,0.016816863959027373
932000000298,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 CHEVY CHASE DR,77042,629760.0,619420.0,5563.0,0.008980982209163324
932000000299,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 CHEVY CHASE DR,77042,521486.0,510692.0,6017.0,0.01178205258746945
932000000300,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 CHEVY CHASE DR,77042,670724.0,603000.0,53204.0,0.08823217247097848
932000000301,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 CHEVY CHASE DR,77042,488416.0,494898.0,-11259.0,-0.022750142453596522
932000000302,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 CHEVY CHASE DR,77042,616243.0,551000.0,60018.0,0.10892558983666056
932000000303,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 CHEVY CHASE DR,77042,629362.0,586624.0,42738.0,0.07285416212088158
932000000304,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 DEL MONTE DR,77042,557843.0,490000.0,60236.0,0.12293061224489787
932000000305,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 DEL MONTE DR,77042,751663.0,663290.0,93340.0,0.14072276078336765
932000000306,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 DEL MONTE DR,77042,671938.0,664981.0,-977.0,-0.0014692149098997076
932000000307,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 DEL MONTE DR,77042,669178.0,617000.0,47401.0,0.07682495948136148
932000000308,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 DEL MONTE DR,77042,665220.0,653888.0,6400.0,0.009787608887148913
932000000309,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 DEL MONTE DR,77042,687734.0,605000.0,77957.0,0.12885454545454555
932000000310,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 DEL MONTE DR,77042,435108.0,512679.0,-77571.0,-0.15130520267067693
932000000311,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 DEL MONTE DR,77042,679428.0,599505.0,74991.0,0.1250881977631546
932000000312,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 DEL MONTE DR,77042,549341.0,559189.0,-15578.0,-0.02785820178866183
932000000313,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 DEL MONTE DR,77042,517875.0,527509.0,8909.0,0.016888811375730173
932000000314,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 DEL MONTE DR,77042,530392.0,539266.0,-13651.0,-0.025314037970129766
932000000315,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 DEL MONTE DR,77042,729028.0,607611.0,116502.0,0.1917378059317556
932010000316,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 DEL MONTE DR,77042,640217.0,633780.0,6437.0,0.010156521190318513
932010000317,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 DEL MONTE DR,77042,632000.0,632661.0,-661.0,-0.0010447933411416033
932010000318,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 DEL MONTE DR,77042,695476.0,656581.0,33984.0,0.051759036584975826
932010000319,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 DEL MONTE DR,77042,566033.0,576097.0,-15132.0,-0.026266409996927642
932010000320,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 DEL MONTE DR,77042,682757.0,576721.0,95509.0,0.16560693992415754
932010000321,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 DEL MONTE DR,77042,542953.0,546188.0,-10217.0,-0.018706013314096936
932010000322,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 DEL MONTE DR,77042,561306.0,574240.0,-23350.0,-0.040662440791306764
932010000323,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 DEL MONTE DR,77042,616919.0,633601.0,-16682.0,-0.02632887258700667
932010000324,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 DEL MONTE DR,77042,633670.0,596816.0,30023.0,0.05030528672153567
932010000325,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 DEL MONTE DR,77042,682404.0,676079.0,-6001.0,-0.00887618162966164
932010000326,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 DEL MONTE DR,77042,594862.0,586170.0,3760.0,0.006414521384581207
932010000327,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10046 DEL MONTE DR,77042,544014.0,500990.0,43024.0,0.08587796163596084
932010000328,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10047 INWOOD DR,77042,567539.0,577969.0,-10430.0,-0.018045950561362267
932010000329,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10043 INWOOD DR,77042,763079.0,620277.0,130322.0,0.21010290563732004
932010000330,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10039 INWOOD DR,77042,454228.0,491000.0,-36772.0,-0.07489205702647661
932010000331,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10035 INWOOD DR,77042,526486.0,537560.0,-16142.0,-0.030028275913386415
932010000332,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10031 INWOOD DR,77042,613858.0,626387.0,-42250.0,-0.06745031426258852
932010000333,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10027 INWOOD DR,77042,947942.0,829500.0,118442.0,0.1427872212176009
932010000334,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10023 INWOOD DR,77042,741175.0,687784.0,53391.0,0.07762756912053792
932010000335,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10019 INWOOD DR,77042,621346.0,597000.0,17444.0,0.029219430485762254
932010000336,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10015 INWOOD DR,77042,511808.0,523432.0,5179.0,0.009894312919347614
932010000337,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10011 INWOOD DR,77042,612083.0,620000.0,-7917.0,-0.012769354838709668
932010000338,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10007 INWOOD DR,77042,599196.0,565900.0,33296.0,0.058837250397596685
932010000339,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10003 INWOOD DR,77042,713182.0,673000.0,40182.0,0.059705794947993995
932020000340,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10002 INWOOD DR,77042,803646.0,659540.0,133675.0,0.20267914000667142
932020000341,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10006 INWOOD DR,77042,629067.0,624110.0,-6674.0,-0.010693627725881671
932020000342,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10010 INWOOD DR,77042,652092.0,590000.0,62092.0,0.1052406779661017
932020000343,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10014 INWOOD DR,77042,761132.0,710804.0,50328.0,0.07080432861942243
932020000344,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10018 INWOOD DR,77042,635270.0,624922.0,5416.0,0.008666681601863901
932020000345,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10022 INWOOD DR,77042,632895.0,626494.0,2210.0,0.003527567702164669
932020000346,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10026 INWOOD DR,77042,616827.0,578000.0,27175.0,0.04701557093425612
932020000347,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10030 INWOOD DR,77042,746550.0,693529.0,47953.0,0.06914346768484081
932020000348,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10034 INWOOD DR,77042,1299799.0,1195258.0,104541.0,0.08746312511608378
932020000349,Y,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10038 INWOOD DR,77042,617727.0,580000.0,32950.0,0.05681034482758629
932020000350,N,2023,7947.0,BRIARGROVE PARK SEC 1,1117,4956B,10042 INWOOD DR,77042,1687975.0,1538251.0,149724.0,0.09733392014697206
